NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227DC944,1589685868,58.570,33.700,0.000,64.660,78.560,0.000
DC4F227DC944,1589685982,58.860,33.700,0.000,54.800,67.130,0.000
DC4F227DC944,1589686160,58.760,33.750,0.000,45.160,56.530,0.000
DC4F227DC944,1589686330,58.310,33.760,0.000,33.290,44.460,0.000
DC4F227DC944,1589686514,57.670,33.800,0.000,46.760,68.130,0.000
DC4F227DC944,1589686689,57.450,33.890,0.000,35.760,50.890,0.000
DC4F227DC944,1589686870,57.520,33.770,0.000,30.630,43.330,0.000
DC4F227DC944,1589687049,57.990,33.730,0.000,33.040,46.250,0.000
DC4F227DC944,1589688227,57.420,33.890,0.000,31.750,44.750,0.000
DC4F227DC944,1589688234,57.510,33.930,0.000,31.560,48.560,0.000
DC4F227DC944,1589688732,57.850,33.890,0.000,30.250,44.650,0.000
DC4F227DC944,1589688741,57.670,33.920,0.000,32.960,48.890,0.000
DC4F227DC944,1589688856,56.530,33.750,0.000,26.760,45.600,0.000
DC4F227DC944,1589689003,55.630,33.340,0.000,16.660,41.330,0.000
DC4F227DC944,1589689208,54.940,33.010,0.000,11.400,41.830,0.000
DC4F227DC944,1589689408,54.340,32.680,0.000,7.560,24.360,0.000
DC4F227DC944,1589689585,54.730,32.470,0.000,9.400,25.500,0.000
DC4F227DC944,1589689757,55.230,32.100,0.000,9.130,26.330,0.000
DC4F227DC944,1589689934,55.680,31.800,0.000,9.300,26.030,0.000
DC4F227DC944,1589690289,56.580,31.300,0.000,8.140,30.700,0.000
DC4F227DC944,1589690472,56.720,31.230,0.000,10.690,27.730,0.000
DC4F227DC944,1589690852,55.540,31.420,0.000,10.100,30.140,0.000
DC4F227DC944,1589691020,55.010,31.480,0.000,6.160,19.930,0.000
DC4F227DC944,1589691213,55.210,31.420,0.000,7.400,24.330,0.000
DC4F227DC944,1589691388,56.080,31.370,0.000,7.170,23.100,0.000
DC4F227DC944,1589691585,55.720,31.360,0.000,6.190,18.150,0.000
DC4F227DC944,1589691761,55.490,31.300,0.000,6.640,19.590,0.000
DC4F227DC944,1589691911,55.380,31.370,0.000,6.840,20.350,0.000
DC4F227DC944,1589692092,55.090,31.520,0.000,5.590,14.060,0.000
DC4F227DC944,1589692281,54.260,31.730,0.000,6.330,16.530,0.000
DC4F227DC944,1589692448,53.490,31.940,0.000,6.930,14.660,0.000
DC4F227DC944,1589692636,52.900,32.070,0.000,6.700,14.530,0.000
DC4F227DC944,1589692813,52.930,32.150,0.000,7.290,16.760,0.000
DC4F227DC944,1589692991,52.920,32.240,0.000,7.660,15.060,0.000
DC4F227DC944,1589693209,53.030,32.210,0.000,7.360,15.960,0.000
DC4F227DC944,1589693369,53.380,32.159,0.000,9.760,20.430,0.000
DC4F227DC944,1589693537,53.230,32.360,0.000,13.560,22.600,0.000
DC4F227DC944,1589693731,52.670,32.490,0.000,8.130,17.330,0.000
DC4F227DC944,1589694071,51.570,32.800,0.000,59.630,70.930,0.000
DC4F227DC944,1589694465,51.250,33.180,0.000,12.500,21.400,0.000
DC4F227DC944,1589694615,50.750,33.320,0.000,8.100,17.460,0.000
DC4F227DC944,1589695136,50.400,33.580,0.000,9.200,18.000,0.000
DC4F227DC944,1589696236,49.030,34.000,0.000,4.900,10.630,0.000
DC4F227DC944,1589696414,48.510,34.070,0.000,4.730,13.090,0.000
DC4F227DC944,1589697011,48.370,34.150,0.000,10.140,26.200,0.000
DC4F227DC944,1589697494,48.400,34.390,0.000,5.860,13.660,0.000
DC4F227DC944,1589697671,48.450,34.520,0.000,4.560,10.690,0.000
DC4F227DC944,1589697866,48.310,34.580,0.000,4.090,9.560,0.000
DC4F227DC944,1589698037,48.720,34.560,0.000,5.830,13.190,0.000
DC4F227DC944,1589698208,48.810,34.480,0.000,4.930,12.400,0.000
DC4F227DC944,1589698461,49.320,34.440,0.000,6.400,14.440,0.000
DC4F227DC944,1589698998,49.100,34.460,0.000,6.000,12.790,0.000
DC4F227DC944,1589699378,49.590,34.170,0.000,5.650,15.800,0.000
DC4F227DC944,1589699529,49.790,34.100,0.000,5.600,15.960,0.000
DC4F227DC944,1589699722,49.690,34.180,0.000,6.060,16.000,0.000
DC4F227DC944,1589699891,49.600,34.210,0.000,6.030,16.460,0.000
DC4F227DC944,1589700077,49.530,34.230,0.000,6.430,17.500,0.000
DC4F227DC944,1589700252,49.440,34.230,0.000,8.000,29.930,0.000
DC4F227DC944,1589700432,50.030,34.120,0.000,6.690,18.230,0.000
DC4F227DC944,1589700610,50.560,33.950,0.000,6.900,20.190,0.000
