NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
50029167E78E,1589685868,37.450,31.750,0.000,41.200,91.130,0.000
50029167E78E,1589878805,48.410,37.060,0.000,37.130,59.930,0.000
50029167E78E,1589878986,49.330,36.730,0.000,36.600,62.290,0.000
50029167E78E,1589879164,49.830,36.560,0.000,36.100,60.560,0.000
50029167E78E,1589879346,47.420,37.470,0.000,36.600,53.390,0.000
50029167E78E,1589879524,46.510,37.850,0.000,36.130,53.230,0.000
50029167E78E,1589879704,46.950,37.680,0.000,38.930,55.400,0.000
50029167E78E,1589879884,47.390,37.490,0.000,36.830,57.260,0.000
50029167E78E,1589880064,49.270,36.830,0.000,36.930,64.260,0.000
50029167E78E,1589880244,50.560,36.400,0.000,35.430,59.530,0.000
50029167E78E,1589880425,50.200,36.440,0.000,33.930,54.730,0.000
50029167E78E,1589880605,50.000,36.630,0.000,34.660,58.390,0.000
50029167E78E,1589880783,51.380,36.260,0.000,35.200,59.000,0.000
50029167E78E,1589880966,50.560,36.680,0.000,32.630,53.530,0.000
50029167E78E,1589881144,51.360,36.310,0.000,31.360,49.760,0.000
50029167E78E,1589881324,52.210,36.030,0.000,30.690,48.030,0.000
50029167E78E,1589881515,52.910,35.710,0.000,29.560,51.790,0.000
50029167E78E,1589881685,53.490,35.440,0.000,30.130,45.860,0.000
50029167E78E,1589881865,53.060,35.600,0.000,30.560,50.260,0.000
50029167E78E,1589882045,50.920,36.300,0.000,30.860,49.460,0.000
50029167E78E,1589882226,49.940,36.470,0.000,30.760,46.700,0.000
50029167E78E,1589882405,51.180,36.240,0.000,30.630,48.530,0.000
50029167E78E,1589882587,51.610,36.190,0.000,29.930,50.760,0.000
50029167E78E,1589882765,52.630,35.820,0.000,30.190,48.960,0.000
50029167E78E,1589882944,53.720,35.410,0.000,31.300,48.890,0.000
50029167E78E,1589883125,52.570,35.760,0.000,30.460,49.200,0.000
50029167E78E,1589883305,51.250,36.140,0.000,29.530,51.330,0.000
50029167E78E,1589883486,52.050,35.840,0.000,28.260,46.760,0.000
50029167E78E,1589883666,52.450,35.720,0.000,28.730,52.030,0.000
50029167E78E,1589883844,53.910,35.270,0.000,27.830,47.390,0.000
50029167E78E,1589884025,54.650,35.110,0.000,27.890,49.890,0.000
50029167E78E,1589884204,56.850,34.730,0.000,25.760,45.290,0.000
50029167E78E,1589884385,57.180,34.760,0.000,25.040,43.340,0.000
50029167E78E,1589884566,58.050,34.490,0.000,24.430,46.800,0.000
50029167E78E,1589884746,58.300,34.420,0.000,23.560,46.460,0.000
50029167E78E,1589884926,59.000,34.300,0.000,25.230,46.330,0.000
50029167E78E,1589885105,58.380,34.550,0.000,25.130,46.000,0.000
50029167E78E,1589885286,59.230,34.320,0.000,25.730,47.100,0.000
50029167E78E,1589885464,59.430,34.360,0.000,26.890,58.600,0.000
50029167E78E,1589885644,59.630,34.340,0.000,26.530,55.790,0.000
50029167E78E,1589885825,60.580,34.060,0.000,26.260,54.160,0.000
50029167E78E,1589886008,61.190,33.880,0.000,26.000,47.660,0.000
50029167E78E,1589886184,60.830,33.950,0.000,24.830,45.860,0.000
50029167E78E,1589886364,60.690,34.010,0.000,25.200,45.730,0.000
50029167E78E,1589886546,61.200,33.880,0.000,25.960,50.560,0.000
50029167E78E,1589886725,60.740,34.000,0.000,26.330,48.600,0.000
50029167E78E,1589886906,61.550,33.790,0.000,26.430,53.790,0.000
50029167E78E,1589887086,61.280,33.900,0.000,26.860,45.200,0.000
50029167E78E,1589887266,61.940,33.700,0.000,28.190,48.430,0.000
50029167E78E,1589887445,61.670,33.800,0.000,26.560,47.760,0.000
50029167E78E,1589887625,62.470,33.580,0.000,27.890,50.890,0.000
50029167E78E,1589887805,62.300,33.560,0.000,28.300,45.230,0.000
