NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227DCCD1,1593536465,54.200,32.830,0.000,16.930,22.230,0.000
DC4F227DCCD1,1593536644,54.420,32.800,0.000,17.230,25.030,0.000
DC4F227DCCD1,1593536824,54.500,32.750,0.000,18.100,25.860,0.000
DC4F227DCCD1,1593537004,54.620,32.710,0.000,18.460,26.100,0.000
DC4F227DCCD1,1593537186,54.370,32.729,0.000,17.730,25.460,0.000
DC4F227DCCD1,1593537365,54.720,32.700,0.000,17.360,24.390,0.000
DC4F227DCCD1,1593537545,54.590,32.700,0.000,17.760,24.630,0.000
DC4F227DCCD1,1593537726,54.880,32.659,0.000,17.460,27.260,0.000
DC4F227DCCD1,1593537906,55.140,32.670,0.000,18.860,27.960,0.000
DC4F227DCCD1,1593538085,55.150,32.680,0.000,18.930,24.890,0.000
DC4F227DCCD1,1593538265,55.510,32.650,0.000,18.630,27.500,0.000
DC4F227DCCD1,1593538446,55.420,32.630,0.000,18.960,25.000,0.000
DC4F227DCCD1,1593538625,55.510,32.610,0.000,19.460,26.600,0.000
DC4F227DCCD1,1593538805,55.820,32.590,0.000,21.000,30.530,0.000
DC4F227DCCD1,1593538984,55.950,32.590,0.000,19.660,28.660,0.000
DC4F227DCCD1,1593539165,55.900,32.580,0.000,19.860,26.930,0.000
DC4F227DCCD1,1593539346,56.040,32.530,0.000,19.860,26.800,0.000
DC4F227DCCD1,1593539524,56.240,32.530,0.000,19.800,28.760,0.000
DC4F227DCCD1,1593539705,56.420,32.500,0.000,19.730,29.100,0.000
DC4F227DCCD1,1593539885,56.470,32.479,0.000,18.930,26.500,0.000
DC4F227DCCD1,1593540066,56.450,32.470,0.000,19.030,27.500,0.000
DC4F227DCCD1,1593540244,56.410,32.460,0.000,18.860,26.260,0.000
DC4F227DCCD1,1593540426,56.630,32.460,0.000,18.360,25.690,0.000
DC4F227DCCD1,1593540606,56.870,32.450,0.000,18.230,27.160,0.000
DC4F227DCCD1,1593540786,56.950,32.420,0.000,18.130,26.030,0.000
DC4F227DCCD1,1593540965,57.010,32.420,0.000,17.430,25.430,0.000
DC4F227DCCD1,1593541146,57.040,32.420,0.000,17.300,26.060,0.000
DC4F227DCCD1,1593541326,57.070,32.430,0.000,18.200,26.060,0.000
DC4F227DCCD1,1593541506,57.060,32.409,0.000,18.100,28.100,0.000
DC4F227DCCD1,1593541685,57.360,32.400,0.000,18.100,27.000,0.000
DC4F227DCCD1,1593541864,57.600,32.390,0.000,18.930,27.860,0.000
DC4F227DCCD1,1593542045,57.620,32.390,0.000,17.690,24.930,0.000
DC4F227DCCD1,1593542224,57.640,32.360,0.000,17.500,23.960,0.000
DC4F227DCCD1,1593542406,57.370,32.320,0.000,16.660,23.660,0.000
DC4F227DCCD1,1593542585,57.650,32.350,0.000,17.190,23.800,0.000
DC4F227DCCD1,1593542764,57.600,32.350,0.000,17.500,24.730,0.000
DC4F227DCCD1,1593542946,57.530,32.340,0.000,17.130,25.830,0.000
DC4F227DCCD1,1593543125,57.700,32.340,0.000,16.190,24.160,0.000
DC4F227DCCD1,1593543304,57.480,32.320,0.000,17.300,24.890,0.000
DC4F227DCCD1,1593543485,57.370,32.320,0.000,17.530,25.960,0.000
DC4F227DCCD1,1593543664,57.430,32.310,0.000,17.230,25.060,0.000
DC4F227DCCD1,1593543846,57.590,32.310,0.000,17.390,23.560,0.000
DC4F227DCCD1,1593544026,58.250,32.290,0.000,17.460,25.890,0.000
DC4F227DCCD1,1593544206,58.310,32.299,0.000,17.600,24.600,0.000
DC4F227DCCD1,1593544385,58.440,32.290,0.000,17.730,25.260,0.000
DC4F227DCCD1,1593544566,58.160,32.310,0.000,17.660,24.230,0.000
DC4F227DCCD1,1593544746,58.100,32.299,0.000,17.260,24.200,0.000
DC4F227DCCD1,1593544924,57.810,32.290,0.000,16.490,22.760,0.000
DC4F227DCCD1,1593545105,57.850,32.290,0.000,17.100,24.000,0.000
DC4F227DCCD1,1593545284,58.000,32.270,0.000,16.930,22.100,0.000
DC4F227DCCD1,1593545465,58.090,32.250,0.000,16.500,21.460,0.000
DC4F227DCCD1,1593545646,58.130,32.250,0.000,16.730,23.700,0.000
DC4F227DCCD1,1593545825,58.060,32.259,0.000,17.390,24.460,0.000
DC4F227DCCD1,1593546005,58.310,32.259,0.000,17.830,23.330,0.000
DC4F227DCCD1,1593546184,58.700,32.259,0.000,19.230,28.500,0.000
DC4F227DCCD1,1593546365,59.070,32.240,0.000,19.690,24.930,0.000
DC4F227DCCD1,1593546544,59.650,32.220,0.000,19.600,25.660,0.000
