NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227E57DA,1596211269,65.960,31.810,0.000,32.830,47.760,0.000
DC4F227E57DA,1596211447,66.440,31.710,0.000,32.030,45.500,0.000
DC4F227E57DA,1596211630,66.880,31.640,0.000,32.759,45.200,0.000
DC4F227E57DA,1596211810,66.590,31.730,0.000,33.500,47.160,0.000
DC4F227E57DA,1596211990,67.360,31.750,0.000,35.660,53.500,0.000
DC4F227E57DA,1596212169,67.040,31.820,0.000,35.430,52.830,0.000
DC4F227E57DA,1596212349,66.760,31.730,0.000,35.200,51.900,0.000
DC4F227E57DA,1596212528,67.300,31.590,0.000,35.790,53.000,0.000
DC4F227E57DA,1596212710,67.140,31.600,0.000,35.600,50.400,0.000
DC4F227E57DA,1596212889,67.120,31.640,0.000,35.700,51.360,0.000
DC4F227E57DA,1596213068,67.470,31.600,0.000,37.630,55.500,0.000
DC4F227E57DA,1596213251,67.640,31.560,0.000,37.030,55.330,0.000
DC4F227E57DA,1596213430,67.540,31.610,0.000,35.930,52.060,0.000
DC4F227E57DA,1596213607,67.750,31.580,0.000,36.000,53.530,0.000
DC4F227E57DA,1596213787,67.590,31.630,0.000,36.360,53.230,0.000
DC4F227E57DA,1596213967,67.830,31.550,0.000,36.700,52.560,0.000
DC4F227E57DA,1596214148,68.170,31.500,0.000,36.730,53.760,0.000
DC4F227E57DA,1596214331,68.210,31.500,0.000,37.360,54.230,0.000
DC4F227E57DA,1596214509,68.270,31.470,0.000,37.060,54.330,0.000
DC4F227E57DA,1596214689,68.370,31.440,0.000,36.590,55.390,0.000
DC4F227E57DA,1596214870,68.390,31.450,0.000,36.290,52.330,0.000
DC4F227E57DA,1596215049,68.190,31.490,0.000,36.160,53.530,0.000
DC4F227E57DA,1596215227,68.140,31.480,0.000,36.660,51.600,0.000
DC4F227E57DA,1596215408,68.450,31.430,0.000,37.360,55.360,0.000
DC4F227E57DA,1596215587,68.420,31.440,0.000,36.700,54.830,0.000
DC4F227E57DA,1596215767,68.830,31.370,0.000,37.360,54.790,0.000
DC4F227E57DA,1596215950,68.560,31.440,0.000,36.700,53.730,0.000
DC4F227E57DA,1596216130,68.440,31.490,0.000,36.860,52.860,0.000
DC4F227E57DA,1596216310,68.320,31.530,0.000,37.330,56.000,0.000
